Index,PctInt*100,Lumens,x,y
493,2590,2.398,0.6897,0.3103
494,2600,2.4076,0.6895,0.3103
495,2610,2.4191,0.6894,0.3104
496,2620,2.4287,0.6893,0.3106
497,2630,2.4411,0.6894,0.3105
498,2640,2.4501,0.6894,0.3104
499,2650,2.4537,0.6892,0.3104
500,2660,2.4683,0.6896,0.3103
501,2670,2.4808,0.6896,0.3103
502,2680,2.4902,0.6895,0.3103
503,2690,2.5002,0.6895,0.3102
504,2700,2.5106,0.6896,0.3102
505,2710,2.5193,0.6896,0.3103
506,2720,2.5305,0.6897,0.3103
507,2730,2.542,0.6897,0.3102
508,2740,2.551,0.6895,0.3103
509,2750,2.561,0.6896,0.3102
510,2760,2.5718,0.6895,0.3104
511,2770,2.5797,0.6897,0.3102
512,2780,2.5902,0.6896,0.3103
513,2790,2.6014,0.6896,0.3102
514,2800,2.6107,0.6895,0.3104
515,2810,2.6201,0.6898,0.3102
516,2820,2.6305,0.6894,0.3102
517,2830,2.6396,0.6895,0.3104
518,2840,2.6502,0.6895,0.3101
519,2850,2.6627,0.6897,0.3102
520,2860,2.6712,0.6895,0.3103
521,2870,2.6809,0.6898,0.3101
522,2880,2.6925,0.6897,0.3103
523,2890,2.7023,0.6896,0.3102
524,2900,2.7118,0.6897,0.3103
525,2910,2.7221,0.6895,0.3101
526,2920,2.7322,0.6897,0.3102
527,2930,2.7413,0.6897,0.3101
528,2940,2.7522,0.6898,0.3101
529,2950,2.7633,0.6898,0.3101
530,2960,2.7706,0.6898,0.3101
531,2970,2.7827,0.6896,0.3101
532,2980,2.7924,0.6897,0.3102
533,2990,2.8013,0.6896,0.31
534,3000,2.8089,0.6897,0.3101
535,3010,2.8174,0.6898,0.3101
536,3020,2.8257,0.6898,0.31
537,3030,2.8341,0.6897,0.3101
538,3040,2.844,0.6898,0.3101
539,3050,2.8512,0.6899,0.31
540,3060,2.8613,0.6898,0.31
541,3070,2.8706,0.6898,0.3101
542,3080,2.8767,0.6899,0.31
543,3090,2.8867,0.6898,0.31
544,3100,2.8946,0.6899,0.31
545,3110,2.9034,0.69,0.3099
546,3120,2.9114,0.6899,0.31
547,3130,2.9205,0.6898,0.3101
548,3140,2.9302,0.6896,0.31
549,3150,2.9371,0.6896,0.31
550,3160,2.9463,0.6898,0.3101
551,3170,2.9559,0.6899,0.31
552,3180,2.9633,0.6898,0.31
553,3190,2.9723,0.6901,0.3099
554,3200,2.9806,0.6899,0.3099
555,3210,2.9893,0.6897,0.31
556,3220,2.9964,0.6898,0.3099
557,3230,3.006,0.6898,0.31
558,3240,3.0139,0.6899,0.31
559,3250,3.0221,0.6899,0.3099
560,3260,3.0326,0.6898,0.3099
561,3270,3.0383,0.69,0.3099
562,3280,3.0481,0.6901,0.3098
563,3290,3.0569,0.6899,0.3099
564,3300,3.0635,0.6899,0.31
565,3310,3.0732,0.6898,0.3101
566,3320,3.0816,0.6899,0.3099
567,3330,3.0884,0.69,0.3098
568,3340,3.0973,0.6899,0.31
569,3350,3.1056,0.69,0.3099
570,3360,3.1142,0.69,0.3098
571,3370,3.122,0.6899,0.3097
572,3380,3.132,0.6901,0.3098
573,3390,3.1395,0.69,0.3098
574,3400,3.1486,0.6899,0.31
575,3410,3.1571,0.69,0.3098
576,3420,3.1648,0.69,0.3098
577,3430,3.1729,0.6901,0.3098
578,3440,3.1804,0.6899,0.3098
579,3450,3.1901,0.69,0.3098
580,3460,3.197,0.6901,0.3097
581,3470,3.2054,0.6902,0.3097
582,3480,3.2149,0.6901,0.3097
583,3490,3.2228,0.6901,0.3098
584,3500,3.2324,0.69,0.3098
585,3510,3.2388,0.6901,0.3098
586,3520,3.2475,0.6902,0.3097
587,3530,3.2554,0.6902,0.3096
588,3540,3.2635,0.6899,0.3097
589,3550,3.2714,0.6901,0.3097
590,3560,3.2796,0.69,0.3098
591,3570,3.2887,0.6901,0.3096
592,3580,3.2962,0.6902,0.3097
593,3590,3.3043,0.6902,0.3097
594,3600,3.3136,0.69,0.3098
595,3610,3.3211,0.6901,0.3097
596,3620,3.33,0.6903,0.3096
597,3630,3.3368,0.6902,0.3097
598,3640,3.3452,0.6901,0.3096
599,3650,3.3531,0.6903,0.3095
600,3660,3.3617,0.6903,0.3096
601,3670,3.3702,0.6903,0.3096
602,3680,3.3772,0.6902,0.3097
603,3690,3.3867,0.6902,0.3095
604,3700,3.3947,0.6903,0.3095
605,3710,3.4024,0.6903,0.3096
606,3720,3.4109,0.6902,0.3096
607,3730,3.4187,0.6903,0.3096
608,3740,3.4258,0.6902,0.3096
609,3750,3.4349,0.6902,0.3096
610,3760,3.4427,0.6903,0.3096
611,3770,3.4504,0.6903,0.3096
612,3780,3.4593,0.6904,0.3095
613,3790,3.4678,0.6903,0.3096
614,3800,3.4744,0.6902,0.3096
615,3810,3.4833,0.6903,0.3096
616,3820,3.492,0.6905,0.3094
617,3830,3.4986,0.6904,0.3095
618,3840,3.5075,0.6904,0.3095
619,3850,3.5148,0.6906,0.3093
620,3860,3.5226,0.6906,0.3094
621,3870,3.5305,0.6906,0.3093
622,3880,3.5386,0.6905,0.3094
623,3890,3.5476,0.6904,0.3094
624,3900,3.5547,0.6904,0.3094
625,3910,3.5636,0.6904,0.3094
626,3920,3.57,0.6905,0.3094
627,3930,3.5782,0.6904,0.3095
628,3940,3.5873,0.6905,0.3095
629,3950,3.595,0.6905,0.3093
630,3960,3.6017,0.6907,0.3092
631,3970,3.6095,0.6905,0.3093
632,3980,3.6184,0.6907,0.3092
633,3990,3.6245,0.6908,0.3091
634,4000,3.6331,0.6905,0.3093
635,4010,3.6415,0.6907,0.3092
636,4020,3.6487,0.6906,0.3093
637,4030,3.6574,0.6906,0.3093
638,4040,3.6654,0.6907,0.3091
639,4050,3.6731,0.6906,0.3089
640,4060,3.6802,0.6906,0.3092
641,4070,3.6888,0.6905,0.3094
642,4080,3.6957,0.6908,0.3091
643,4090,3.7035,0.6906,0.3092
644,4100,3.713,0.6908,0.3091
645,4110,3.7181,0.6904,0.3092
646,4120,3.7277,0.6907,0.3092
647,4130,3.7361,0.6908,0.3091
