Index,PctInt*100,Lumens,x,y
358,1240,1.2394,0.6878,0.312
359,1250,1.2507,0.6877,0.312
360,1260,1.2618,0.6879,0.3119
361,1270,1.2687,0.6879,0.3119
362,1280,1.2777,0.6878,0.3121
363,1290,1.2878,0.6879,0.3119
364,1300,1.2949,0.6877,0.312
365,1310,1.3052,0.6879,0.3117
366,1320,1.3144,0.688,0.3119
367,1330,1.3232,0.6878,0.312
368,1340,1.3329,0.688,0.3119
369,1350,1.3414,0.6879,0.312
370,1360,1.3493,0.6878,0.3117
371,1370,1.3588,0.6878,0.312
372,1380,1.3688,0.688,0.3118
373,1390,1.3787,0.688,0.3119
374,1400,1.3907,0.6882,0.3116
375,1410,1.3914,0.6881,0.3117
376,1420,1.4023,0.6881,0.3117
377,1430,1.4123,0.6883,0.3116
378,1440,1.423,0.6881,0.3116
379,1450,1.4306,0.6882,0.3116
380,1460,1.4395,0.688,0.3116
381,1470,1.4474,0.6882,0.3117
382,1480,1.4578,0.6882,0.3117
383,1490,1.4646,0.688,0.3118
384,1500,1.478,0.6882,0.3117
385,1510,1.4829,0.6881,0.3117
386,1520,1.4883,0.6882,0.3116
387,1530,1.502,0.6882,0.3117
388,1540,1.5111,0.688,0.3118
389,1550,1.5182,0.6882,0.3116
390,1560,1.5262,0.6882,0.3117
391,1570,1.538,0.6881,0.3117
392,1580,1.5451,0.6882,0.3116
393,1590,1.5546,0.6882,0.3116
394,1600,1.5643,0.688,0.3118
395,1610,1.5724,0.6881,0.3117
396,1620,1.5799,0.6883,0.3115
397,1630,1.5896,0.6881,0.3117
398,1640,1.5955,0.6881,0.3117
399,1650,1.606,0.6881,0.3117
400,1660,1.6195,0.6884,0.3115
401,1670,1.6321,0.6881,0.3117
402,1680,1.6417,0.6882,0.3116
403,1690,1.6517,0.6883,0.3115
404,1700,1.6609,0.6881,0.3118
405,1710,1.6682,0.6883,0.3115
406,1720,1.6771,0.6882,0.3117
407,1730,1.6854,0.6883,0.3116
408,1740,1.6931,0.6882,0.3116
409,1750,1.7011,0.6882,0.3116
410,1760,1.7119,0.6883,0.3116
411,1770,1.7209,0.6882,0.3117
412,1780,1.729,0.6883,0.3115
413,1790,1.7388,0.6883,0.3115
414,1800,1.7448,0.6882,0.3116
415,1810,1.7536,0.6883,0.3116
416,1820,1.7644,0.6884,0.3115
417,1830,1.7725,0.6885,0.3114
418,1840,1.7839,0.6883,0.3115
419,1850,1.7924,0.6884,0.3115
420,1860,1.8035,0.688,0.3119
421,1870,1.8092,0.6884,0.3115
422,1880,1.8096,0.6884,0.3114
423,1890,1.8237,0.6884,0.3115
424,1900,1.8352,0.6884,0.3114
425,1910,1.8466,0.6885,0.3114
426,1920,1.8568,0.6883,0.3115
427,1930,1.8644,0.6883,0.3115
428,1940,1.8767,0.6884,0.3115
429,1950,1.8857,0.6883,0.3115
430,1960,1.8948,0.6884,0.3115
431,1970,1.9039,0.6882,0.3114
432,1980,1.912,0.6885,0.3114
433,1990,1.9193,0.6884,0.3114
434,2000,1.9282,0.6884,0.3114
435,2010,1.9385,0.6884,0.3114
436,2020,1.947,0.6886,0.3112
437,2030,1.9591,0.6884,0.3114
438,2040,1.9709,0.6885,0.3114
439,2050,1.9799,0.6884,0.3115
440,2060,1.9898,0.6884,0.3115
441,2070,1.9918,0.6885,0.3114
442,2080,1.9988,0.6884,0.3114
443,2090,2.0103,0.6884,0.3114
444,2100,2.0224,0.6885,0.3113
445,2110,2.0308,0.6886,0.3112
446,2120,2.0401,0.6884,0.3114
447,2130,2.0502,0.6886,0.3113
448,2140,2.0588,0.6885,0.3114
449,2150,2.069,0.6885,0.3113
450,2160,2.0787,0.6885,0.3113
451,2170,2.0877,0.6884,0.3114
452,2180,2.0961,0.6886,0.3112
453,2190,2.1004,0.6886,0.3112
454,2200,2.1111,0.6886,0.3113
455,2210,2.1198,0.6887,0.3111
456,2220,2.1324,0.6886,0.3113
457,2230,2.1438,0.6884,0.3114
458,2240,2.1524,0.6886,0.3111
459,2250,2.1649,0.6886,0.3112
460,2260,2.1715,0.6887,0.3111
461,2270,2.1801,0.6888,0.311
462,2280,2.1903,0.6887,0.3111
463,2290,2.2024,0.6884,0.3111
464,2300,2.2115,0.6888,0.311
465,2310,2.2217,0.6888,0.3111
466,2320,2.2329,0.6889,0.3109
467,2330,2.2407,0.6888,0.311
468,2340,2.2518,0.6886,0.3113
469,2350,2.2616,0.6888,0.3111
470,2360,2.2709,0.6885,0.3113
471,2370,2.2808,0.6889,0.311
472,2380,2.2903,0.6888,0.311
473,2390,2.3002,0.6888,0.311
474,2400,2.3103,0.6887,0.3111
475,2410,2.32,0.6887,0.3111
476,2420,2.3313,0.6887,0.3112
477,2430,2.3398,0.6888,0.311
478,2440,2.3504,0.6888,0.311
479,2450,2.3614,0.6888,0.311
480,2460,2.3696,0.6888,0.3111
481,2470,2.3811,0.6889,0.311
482,2480,2.3901,0.689,0.3109
483,2490,2.3999,0.6889,0.311
484,2500,2.4093,0.6889,0.311
485,2510,2.4197,0.6888,0.3111
486,2520,2.4293,0.6888,0.3111
487,2530,2.4401,0.6888,0.3111
488,2540,2.4517,0.6888,0.3111
489,2550,2.4593,0.6888,0.311
490,2560,2.4711,0.6885,0.3111
491,2570,2.4807,0.6889,0.3109
492,2580,2.4896,0.6889,0.311
493,2590,2.4996,0.6889,0.3109
494,2600,2.5091,0.689,0.3109
495,2610,2.5176,0.689,0.3108
496,2620,2.5266,0.6889,0.311
497,2630,2.5358,0.6889,0.311
498,2640,2.5457,0.6891,0.3108
499,2650,2.553,0.6888,0.3107
500,2660,2.5626,0.689,0.3108
501,2670,2.5713,0.689,0.3109
502,2680,2.58,0.689,0.3109
503,2690,2.5879,0.6889,0.3109
504,2700,2.5961,0.6889,0.3107
505,2710,2.6055,0.6889,0.3109
506,2720,2.6141,0.689,0.3108
507,2730,2.6228,0.689,0.3109
508,2740,2.6299,0.6892,0.3107
509,2750,2.64,0.689,0.3109
510,2760,2.65,0.6889,0.3109
511,2770,2.6575,0.689,0.3108
512,2780,2.6664,0.6891,0.3108
513,2790,2.6742,0.6891,0.3109
514,2800,2.6831,0.6891,0.3108
515,2810,2.6913,0.6891,0.3107
516,2820,2.7007,0.6889,0.3109
517,2830,2.7084,0.6889,0.3109
518,2840,2.7169,0.6891,0.3108
519,2850,2.7261,0.6891,0.3107
520,2860,2.7335,0.6891,0.3107
521,2870,2.7432,0.6891,0.3107
522,2880,2.7515,0.689,0.3108
523,2890,2.7606,0.6891,0.3107
524,2900,2.7689,0.6891,0.3106
525,2910,2.7772,0.6891,0.3108
526,2920,2.787,0.6891,0.3108
527,2930,2.7943,0.6891,0.3107
528,2940,2.8027,0.6887,0.3109
529,2950,2.8124,0.6891,0.3108
530,2960,2.8188,0.6891,0.3108
531,2970,2.829,0.6891,0.3107
532,2980,2.8374,0.689,0.3109
533,2990,2.8456,0.6892,0.3106
534,3000,2.8542,0.6891,0.3108
535,3010,2.863,0.689,0.3108
536,3020,2.8712,0.6891,0.3107
537,3030,2.8792,0.689,0.3108
538,3040,2.8888,0.6891,0.3108
539,3050,2.8956,0.6891,0.3107
540,3060,2.9041,0.6892,0.3106
541,3070,2.9141,0.6892,0.3106
542,3080,2.9208,0.6893,0.3106
543,3090,2.93,0.6891,0.3107
544,3100,2.938,0.6893,0.3105
545,3110,2.9467,0.6892,0.3106
546,3120,2.9552,0.6891,0.3108
547,3130,2.9631,0.6893,0.3105
548,3140,2.9727,0.6892,0.3107
549,3150,2.9795,0.6893,0.3106
550,3160,2.9884,0.6893,0.3106
551,3170,2.9985,0.6893,0.3105
552,3180,3.005,0.6893,0.3106
553,3190,3.0142,0.6893,0.3105
554,3200,3.022,0.689,0.3107
555,3210,3.0304,0.6892,0.3106
556,3220,3.0385,0.6893,0.3106
557,3230,3.0471,0.6892,0.3106
558,3240,3.0555,0.6893,0.3106
559,3250,3.0636,0.6892,0.3107
560,3260,3.072,0.6894,0.3105
561,3270,3.0806,0.6893,0.3105
562,3280,3.0891,0.6894,0.3105
563,3290,3.0983,0.6893,0.3105
564,3300,3.1056,0.6893,0.3106
565,3310,3.1143,0.6894,0.3105
566,3320,3.1224,0.6892,0.3106
567,3330,3.1297,0.6892,0.3106
568,3340,3.1373,0.6893,0.3105
569,3350,3.1469,0.6893,0.3105
570,3360,3.154,0.6894,0.3105
571,3370,3.1624,0.6894,0.3104
572,3380,3.1715,0.6894,0.3105
573,3390,3.1803,0.6893,0.3106
574,3400,3.1882,0.6894,0.3104
575,3410,3.196,0.6895,0.3103
576,3420,3.2045,0.6894,0.3105
577,3430,3.2115,0.6893,0.3105
578,3440,3.2199,0.6894,0.3105
579,3450,3.229,0.6893,0.3105
580,3460,3.2364,0.6895,0.3104
581,3470,3.2447,0.6895,0.3103
582,3480,3.254,0.6893,0.3106
583,3490,3.2614,0.6894,0.3104
584,3500,3.2706,0.6896,0.3103
585,3510,3.2789,0.6895,0.3103
586,3520,3.2862,0.6895,0.3103
