Index,PctInt*100,Lumens,x,y
442,2080,0.86609,0.1293,0.0594
443,2090,0.86898,0.1292,0.0589
444,2100,0.87225,0.1294,0.0592
445,2110,0.87483,0.1294,0.0589
446,2120,0.87834,0.1291,0.0586
447,2130,0.88183,0.1292,0.0586
448,2140,0.88477,0.1291,0.0587
449,2150,0.88732,0.1292,0.0589
450,2160,0.89063,0.1291,0.0586
451,2170,0.89349,0.1295,0.0589
452,2180,0.89643,0.1295,0.0591
453,2190,0.89916,0.1294,0.0588
454,2200,0.90243,0.1294,0.0587
455,2210,0.90533,0.1293,0.0588
456,2220,0.90817,0.1293,0.0587
457,2230,0.91153,0.1293,0.0587
458,2240,0.91425,0.1293,0.0586
459,2250,0.91741,0.1294,0.0587
460,2260,0.92033,0.1292,0.0585
461,2270,0.92309,0.1293,0.0586
462,2280,0.92606,0.1294,0.0589
463,2290,0.92912,0.1294,0.0588
464,2300,0.93185,0.1293,0.0585
465,2310,0.93488,0.1294,0.0587
466,2320,0.93783,0.1294,0.0587
467,2330,0.94029,0.1295,0.0586
468,2340,0.94349,0.1297,0.0589
469,2350,0.94651,0.1295,0.0587
470,2360,0.94932,0.1294,0.0587
471,2370,0.95233,0.1295,0.0588
472,2380,0.9552,0.1296,0.0587
473,2390,0.95824,0.1295,0.0586
474,2400,0.96079,0.1296,0.0587
475,2410,0.96398,0.1295,0.0585
476,2420,0.96676,0.1295,0.0585
477,2430,0.96938,0.1298,0.059
478,2440,0.97248,0.1297,0.0587
479,2450,0.97551,0.1296,0.0588
480,2460,0.97825,0.1297,0.0587
481,2470,0.98115,0.1296,0.0585
482,2480,0.98403,0.1295,0.0584
483,2490,0.98671,0.1296,0.0586
484,2500,0.98959,0.1296,0.0585
485,2510,0.9924,0.1298,0.0585
486,2520,0.99519,0.1295,0.0583
487,2530,0.99808,0.1296,0.0585
488,2540,1.001,0.1296,0.0586
489,2550,1.0035,0.1296,0.0583
490,2560,1.0067,0.1296,0.0585
491,2570,1.0093,0.1298,0.0587
492,2580,1.0119,0.1297,0.0585
493,2590,1.0146,0.1297,0.0585
494,2600,1.0177,0.1296,0.0582
495,2610,1.0202,0.1298,0.0584
496,2620,1.0228,0.1297,0.0583
497,2630,1.0259,0.1301,0.0588
498,2640,1.0286,0.1298,0.0586
499,2650,1.0314,0.1299,0.0586
500,2660,1.0346,0.1298,0.0583
501,2670,1.0371,0.1297,0.0585
502,2680,1.0395,0.1299,0.0586
503,2690,1.0421,0.1301,0.0585
504,2700,1.0451,0.1296,0.0582
505,2710,1.0477,0.1298,0.0583
506,2720,1.0504,0.1299,0.0584
507,2730,1.0533,0.1299,0.0583
508,2740,1.0558,0.1297,0.0581
509,2750,1.0588,0.1299,0.0584
510,2760,1.0616,0.1297,0.0583
511,2770,1.0641,0.1299,0.0585
512,2780,1.0668,0.1299,0.0585
513,2790,1.0692,0.1298,0.0582
