Index,PctInt*100,Lumens,x,y
584,3500,10.21,0.3004,0.6301
585,3510,10.233,0.3003,0.6301
586,3520,10.259,0.3003,0.6301
587,3530,10.282,0.3003,0.6303
588,3540,10.303,0.3004,0.6301
589,3550,10.333,0.3004,0.6299
590,3560,10.353,0.3004,0.6299
591,3570,10.382,0.3005,0.6301
592,3580,10.397,0.3004,0.63
593,3590,10.429,0.3005,0.6299
594,3600,10.453,0.3005,0.63
595,3610,10.474,0.3003,0.6302
596,3620,10.498,0.3005,0.6299
597,3630,10.524,0.3004,0.63
598,3640,10.543,0.3004,0.6302
599,3650,10.561,0.3004,0.6299
600,3660,10.579,0.3004,0.6301
601,3670,10.611,0.3004,0.63
602,3680,10.63,0.3005,0.6301
603,3690,10.656,0.3005,0.6301
604,3700,10.676,0.3005,0.63
605,3710,10.705,0.3004,0.6301
606,3720,10.724,0.3005,0.63
607,3730,10.749,0.3005,0.6301
608,3740,10.69,0.3005,0.63
609,3750,10.715,0.3004,0.63
610,3760,10.741,0.3004,0.6301
611,3770,10.758,0.3004,0.6302
612,3780,10.783,0.3005,0.63
613,3790,10.813,0.3005,0.6303
614,3800,10.829,0.3005,0.6302
615,3810,10.853,0.3004,0.63
616,3820,10.904,0.3005,0.63
617,3830,10.926,0.3005,0.6301
618,3840,10.947,0.3004,0.6301
619,3850,10.965,0.3005,0.6301
620,3860,10.99,0.3004,0.6302
621,3870,11.016,0.3006,0.6305
622,3880,11.034,0.3006,0.6303
623,3890,11.06,0.3005,0.6302
624,3900,11.088,0.3005,0.6305
625,3910,11.106,0.3005,0.6304
626,3920,11.128,0.3006,0.63
627,3930,11.154,0.3006,0.6304
628,3940,11.171,0.3006,0.6305
629,3950,11.196,0.3007,0.6303
630,3960,11.223,0.3006,0.6304
631,3970,11.24,0.3007,0.6303
632,3980,11.266,0.3006,0.6305
633,3990,11.292,0.3006,0.6303
634,4000,11.309,0.3007,0.6303
635,4010,11.335,0.3006,0.6302
636,4020,11.361,0.3006,0.6306
637,4030,11.379,0.3006,0.6305
638,4040,11.403,0.3007,0.6307
639,4050,11.422,0.3006,0.6303
640,4060,11.441,0.3006,0.6302
641,4070,11.465,0.3005,0.6305
642,4080,11.495,0.3006,0.6306
643,4090,11.513,0.3007,0.6305
644,4100,11.541,0.3007,0.6304
645,4110,11.56,0.3006,0.6303
646,4120,11.582,0.3007,0.6305
647,4130,11.602,0.3007,0.6303
648,4140,11.628,0.3007,0.6303
649,4150,11.645,0.3007,0.6303
650,4160,11.67,0.3007,0.6304
651,4170,11.697,0.3006,0.6304
652,4180,11.714,0.3007,0.6303
653,4190,11.74,0.3007,0.6304
654,4200,11.766,0.3007,0.6306
655,4210,11.781,0.3007,0.6305
656,4220,11.803,0.3006,0.6307
657,4230,11.823,0.3007,0.6305
658,4240,11.849,0.3007,0.6305
659,4250,11.863,0.3006,0.6305
660,4260,11.893,0.3007,0.6304
661,4270,11.914,0.3008,0.6304
662,4280,11.933,0.3007,0.6304
663,4290,11.959,0.3006,0.6305
664,4300,11.986,0.3007,0.6305
665,4310,12.018,0.3006,0.6304
666,4320,12.045,0.3006,0.6304
667,4330,12.059,0.3006,0.6304
668,4340,12.086,0.3007,0.6306
669,4350,12.114,0.3008,0.6305
670,4360,12.127,0.3008,0.6303
671,4370,12.152,0.3007,0.6305
672,4380,12.171,0.3007,0.6306
673,4390,12.196,0.3008,0.6307
674,4400,12.207,0.3008,0.6304
675,4410,12.233,0.3007,0.6303
676,4420,12.256,0.3008,0.6304
677,4430,12.274,0.3008,0.6306
678,4440,12.295,0.3008,0.6303
679,4450,12.325,0.3008,0.6304
680,4460,12.343,0.3008,0.6305
681,4470,12.368,0.3008,0.6305
682,4480,12.394,0.3008,0.6303
683,4490,12.404,0.3008,0.6306
684,4500,12.429,0.3008,0.6305
685,4510,12.457,0.3007,0.6304
686,4520,12.473,0.3007,0.6303
687,4530,12.505,0.3009,0.6305
688,4540,12.523,0.3009,0.6303
689,4550,12.539,0.3009,0.6306
690,4560,12.555,0.3008,0.6306
691,4570,12.578,0.3008,0.6306
692,4580,12.602,0.3008,0.6305
693,4590,12.619,0.3008,0.6304
694,4600,12.644,0.3009,0.6305
695,4610,12.669,0.3008,0.6303
